CH1,CH2,CH3,CH4,Label
97,88,71,54,focus
0,0,5,17,focus
98,68,55,45,focus
0,0,3,16,focus
95,59,41,33,focus
0,0,6,16,focus
93,53,33,25,focus
0,0,11,19,focus
87,48,26,19,focus
0,0,15,22,focus
80,43,21,16,focus
27,55,54,45,focus
0,0,0,6,focus
99,67,49,39,focus
0,0,0,10,focus
95,61,42,32,focus
0,0,5,14,focus
93,55,35,26,focus
0,0,10,18,focus
86,49,27,20,focus
0,0,14,21,focus
84,45,23,17,focus
0,9,26,29,focus
0,0,0,0,focus
97,67,46,32,focus
0,0,0,3,focus
96,64,45,32,focus
0,0,3,12,focus
93,57,37,28,focus
0,0,8,17,focus
90,51,30,22,focus
0,0,13,20,focus
82,46,24,18,focus
0,0,16,22,focus
45,10,0,2,focus
99,80,61,45,focus
0,0,0,11,focus
99,67,51,40,focus
0,0,2,14,focus
94,58,39,31,focus
0,0,6,16,focus
89,53,32,24,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,21,focus
76,39,18,14,focus
70,79,67,53,focus
0,0,2,14,focus
98,68,53,44,focus
0,0,1,14,focus
94,59,41,33,focus
0,0,5,15,focus
93,54,33,25,focus
0,0,11,19,focus
86,48,26,20,focus
0,0,15,21,focus
80,44,22,17,focus
0,34,42,38,focus
0,0,0,0,focus
97,67,47,35,focus
0,0,0,6,focus
95,62,43,32,focus
0,0,4,13,focus
93,56,36,27,focus
0,0,9,17,focus
91,50,28,21,focus
0,0,14,20,focus
86,46,24,18,focus
0,0,19,24,focus
0,0,0,0,focus
98,69,48,34,focus
0,0,0,4,focus
98,65,46,34,focus
0,0,2,11,focus
92,57,38,29,focus
0,0,7,16,focus
90,52,31,23,focus
0,0,12,20,focus
83,47,25,18,focus
0,0,15,22,focus
71,32,14,11,focus
98,87,70,53,focus
0,0,5,17,focus
100,68,54,45,focus
0,0,3,16,focus
92,58,40,32,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,11,19,focus
85,47,25,19,focus
0,0,14,21,focus
80,41,20,15,focus
47,65,60,49,focus
0,0,0,10,focus
98,67,51,41,focus
0,0,0,11,focus
97,60,41,32,focus
0,0,5,15,focus
93,55,34,26,focus
0,0,10,19,focus
85,48,26,20,focus
0,0,14,21,focus
81,44,22,17,focus
0,19,32,32,focus
0,0,0,0,focus
97,67,46,33,focus
0,0,0,5,focus
97,63,44,32,focus
0,0,3,12,focus
93,56,36,27,focus
0,0,8,17,focus
87,51,29,21,focus
0,0,14,21,focus
82,45,24,18,focus
0,0,16,22,focus
20,0,0,0,focus
96,73,53,38,focus
0,0,0,6,focus
96,65,48,36,focus
0,0,2,12,focus
92,58,39,30,focus
0,0,7,16,focus
92,52,31,23,focus
0,0,12,20,focus
85,47,25,18,focus
0,0,15,21,focus
74,36,17,13,focus
85,86,71,54,focus
0,0,5,17,focus
97,68,55,45,focus
0,0,2,15,focus
94,59,41,33,focus
0,0,6,16,focus
91,54,33,25,focus
0,0,11,19,focus
86,48,26,19,focus
0,0,15,21,focus
84,44,22,16,focus
11,46,49,43,focus
0,0,0,3,focus
98,66,48,37,focus
0,0,0,8,focus
95,62,43,32,focus
0,0,4,14,focus
91,55,35,26,focus
0,0,9,18,focus
88,49,27,20,focus
0,0,14,20,focus
83,46,24,17,focus
0,0,21,25,focus
0,0,0,0,focus
97,68,46,32,focus
0,0,0,2,focus
95,64,45,33,focus
0,0,2,11,focus
93,57,37,28,focus
0,0,7,16,focus
88,52,30,22,focus
0,0,12,20,focus
83,46,24,18,focus
0,0,15,21,focus
63,25,10,8,focus
100,85,68,50,focus
0,0,4,15,focus
97,67,53,43,focus
0,0,3,15,focus
93,58,40,32,focus
0,0,6,16,focus
93,53,32,24,focus
0,0,11,19,focus
84,47,25,19,focus
0,0,14,21,focus
78,40,19,14,focus
57,71,63,50,focus
0,0,0,12,focus
98,67,52,42,focus
0,0,0,12,focus
96,60,41,32,focus
0,0,5,15,focus
90,54,33,25,focus
0,0,10,18,focus
88,48,26,19,focus
0,0,15,21,focus
82,44,23,17,focus
0,26,37,35,focus
0,0,0,0,focus
97,66,46,33,focus
0,0,0,5,focus
95,62,43,32,focus
0,0,3,12,focus
93,56,36,27,focus
0,0,9,17,focus
89,50,28,21,focus
0,0,13,20,focus
83,46,23,17,focus
0,0,17,23,focus
3,0,0,0,focus
100,71,50,35,focus
0,0,0,4,focus
96,65,47,35,focus
0,0,2,12,focus
93,58,38,29,focus
0,0,7,16,focus
90,52,31,23,focus
0,0,12,20,focus
83,46,25,18,focus
0,0,15,21,focus
72,34,15,12,focus
98,88,71,54,focus
0,0,5,17,focus
98,68,54,45,focus
0,0,2,15,focus
95,59,41,33,focus
0,0,6,16,focus
91,53,32,25,focus
0,0,10,19,focus
85,47,25,18,focus
0,0,14,20,focus
80,43,21,15,focus
31,58,56,46,focus
0,0,0,7,focus
99,67,50,39,focus
0,0,0,9,focus
97,61,42,32,focus
0,0,4,13,focus
93,55,34,25,focus
0,0,9,17,focus
88,49,27,19,focus
0,0,14,20,focus
83,46,23,16,focus
0,6,24,27,focus
0,0,0,0,focus
96,68,46,32,focus
0,0,0,3,focus
96,64,45,33,focus
0,0,3,12,focus
92,57,38,29,focus
0,0,8,17,focus
91,52,31,23,focus
0,0,13,21,focus
82,46,24,18,focus
0,0,16,22,focus
55,19,6,6,focus
101,83,65,48,focus
0,0,3,13,focus
96,67,52,42,focus
0,0,3,15,focus
94,58,40,32,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,12,20,focus
86,47,25,19,focus
0,0,14,21,focus
79,39,19,14,focus
72,81,69,53,focus
0,0,3,15,focus
100,68,54,44,focus
0,0,2,15,focus
94,59,41,33,focus
0,0,6,16,focus
91,54,33,26,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
82,44,22,16,focus
6,42,47,41,focus
0,0,0,2,focus
97,66,48,36,focus
0,0,0,7,focus
96,62,43,32,focus
0,0,4,13,focus
93,56,36,27,focus
0,0,9,17,focus
88,50,28,21,focus
0,0,14,21,focus
83,46,24,18,focus
0,0,19,24,focus
0,0,0,0,focus
97,69,47,33,focus
0,0,0,3,focus
95,64,46,34,focus
0,0,2,11,focus
93,57,38,28,focus
0,0,7,16,focus
92,52,31,23,focus
0,0,13,20,focus
83,47,25,18,focus
0,0,15,22,focus
70,31,13,11,focus
101,87,70,53,focus
0,0,5,17,focus
98,68,54,45,focus
0,0,3,16,focus
93,58,40,33,focus
0,0,6,16,focus
93,53,32,24,focus
0,0,12,19,focus
84,47,25,19,focus
0,0,14,21,focus
79,41,20,15,focus
53,69,63,50,focus
0,0,0,11,focus
100,67,51,42,focus
0,0,0,12,focus
96,60,41,32,focus
0,0,5,15,focus
92,54,33,25,focus
0,0,10,19,focus
88,48,26,19,focus
0,0,15,21,focus
81,44,23,17,focus
0,27,38,36,focus
0,0,0,0,focus
98,66,46,34,focus
0,0,0,5,focus
95,62,43,32,focus
0,0,3,12,focus
92,56,36,27,focus
0,0,8,17,focus
89,50,28,21,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,18,23,focus
0,0,0,0,focus
100,71,50,35,focus
0,0,0,4,focus
96,65,47,35,focus
0,0,2,12,focus
90,57,38,29,focus
0,0,7,16,focus
90,52,31,23,focus
0,0,12,20,focus
83,47,25,18,focus
0,0,15,21,focus
72,32,14,11,focus
97,87,70,53,focus
0,0,5,16,focus
99,68,54,45,focus
0,0,3,16,focus
95,59,41,33,focus
0,0,6,16,focus
93,53,32,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
80,43,21,16,focus
31,57,55,46,focus
0,0,0,7,focus
98,67,50,39,focus
0,0,0,10,focus
95,61,42,32,focus
0,0,5,14,focus
93,55,35,26,focus
0,0,10,18,focus
86,49,27,20,focus
0,0,14,21,focus
82,45,23,17,focus
0,10,27,29,focus
0,0,0,0,focus
96,67,45,32,focus
0,0,0,3,focus
95,63,44,32,focus
0,0,2,12,focus
91,56,36,27,focus
0,0,8,16,focus
91,51,29,21,focus
0,0,13,20,focus
81,45,23,17,focus
0,0,15,21,focus
38,5,0,1,focus
99,78,59,43,focus
0,0,0,10,focus
96,66,50,39,focus
0,0,2,13,focus
92,58,39,30,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,12,20,focus
83,47,25,19,focus
0,0,15,21,focus
78,39,19,14,focus
72,81,69,53,focus
0,0,3,15,focus
100,68,54,44,focus
0,0,1,14,focus
95,59,41,33,focus
0,0,6,16,focus
91,54,33,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
81,44,22,16,focus
6,42,47,41,focus
0,0,0,2,focus
98,67,48,37,focus
0,0,0,8,focus
96,62,43,32,focus
0,0,4,14,focus
90,55,35,27,focus
0,0,9,17,focus
90,50,28,21,focus
0,0,14,21,focus
82,46,24,18,focus
0,0,19,24,focus
0,0,0,0,focus
98,69,47,32,focus
0,0,0,3,focus
95,65,46,34,focus
0,0,2,11,focus
91,57,38,29,focus
0,0,7,16,focus
92,52,31,23,focus
0,0,13,20,focus
83,46,25,19,focus
0,0,15,22,focus
69,30,13,11,focus
101,87,70,53,focus
0,0,5,16,focus
98,68,54,44,focus
0,0,3,16,focus
95,59,40,32,focus
0,0,6,16,focus
92,53,32,24,focus
0,0,11,19,focus
88,48,25,19,focus
0,0,15,21,focus
77,41,20,15,focus
58,72,64,51,focus
0,0,0,12,focus
98,67,52,42,focus
0,0,0,12,focus
97,60,41,32,focus
0,0,5,15,focus
90,54,34,25,focus
0,0,11,19,focus
86,48,27,20,focus
0,0,15,22,focus
82,44,22,17,focus
0,26,37,35,focus
0,0,0,0,focus
99,67,46,34,focus
0,0,0,5,focus
95,62,43,32,focus
0,0,3,13,focus
93,56,36,27,focus
0,0,9,17,focus
91,50,29,21,focus
0,0,14,21,focus
84,46,24,18,focus
0,0,18,24,focus
0,0,0,0,focus
98,70,49,35,focus
0,0,0,4,focus
96,65,47,35,focus
0,0,2,12,focus
91,57,38,29,focus
0,0,6,16,focus
90,52,31,23,focus
0,0,12,19,focus
83,47,25,18,focus
0,0,15,21,focus
73,35,16,12,focus
91,87,71,54,focus
0,0,5,17,focus
98,68,55,45,focus
0,0,3,16,focus
95,59,41,33,focus
0,0,6,16,focus
90,54,33,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
80,43,22,16,focus
19,50,51,44,focus
0,0,0,5,focus
97,66,49,38,focus
0,0,0,9,focus
97,61,42,32,focus
0,0,4,14,focus
91,55,35,26,focus
0,0,9,18,focus
90,50,28,20,focus
0,0,14,21,focus
83,46,23,17,focus
0,1,21,26,focus
0,0,0,0,focus
99,68,46,31,focus
0,0,0,2,focus
98,64,45,33,focus
0,0,2,11,focus
91,57,37,28,focus
0,0,7,16,focus
90,52,30,22,focus
0,0,13,20,focus
84,46,24,18,focus
0,0,15,22,focus
55,18,5,6,focus
99,83,65,48,focus
0,0,2,13,focus
100,67,52,42,focus
0,0,3,15,focus
93,58,40,32,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,14,21,focus
80,40,19,14,focus
62,75,66,52,focus
0,0,0,13,focus
100,68,53,43,focus
0,0,1,13,focus
92,59,41,32,focus
0,0,5,15,focus
92,54,33,25,focus
0,0,10,18,focus
85,48,26,19,focus
0,0,15,21,focus
83,44,22,16,focus
0,34,42,38,focus
0,0,0,0,focus
97,67,47,35,focus
0,0,0,7,focus
95,62,43,32,focus
0,0,4,13,focus
94,56,36,27,focus
0,0,9,18,focus
89,50,28,21,focus
0,0,14,21,focus
82,46,24,18,focus
0,0,18,24,focus
0,0,0,0,focus
97,69,48,34,focus
0,0,0,4,focus
95,65,47,34,focus
0,0,2,11,focus
92,57,38,29,focus
0,0,7,16,focus
92,52,31,23,focus
0,0,13,20,focus
86,47,25,19,focus
0,0,15,22,focus
70,32,14,11,focus
99,88,71,54,focus
0,0,5,17,focus
98,68,55,45,focus
0,0,3,16,focus
93,59,41,33,focus
0,0,6,16,focus
91,53,32,25,focus
0,0,11,19,focus
86,47,25,19,focus
0,0,15,21,focus
81,43,21,16,focus
38,59,57,47,focus
0,0,0,8,focus
100,67,50,40,focus
0,0,0,11,focus
96,61,42,32,focus
0,0,5,15,focus
90,54,34,26,focus
0,0,10,18,focus
86,48,27,20,focus
0,0,14,21,focus
83,45,23,17,focus
0,16,31,31,focus
0,0,0,0,focus
98,67,46,32,focus
0,0,0,4,focus
96,63,44,32,focus
0,0,3,12,focus
91,56,36,27,focus
0,0,8,17,focus
91,51,29,21,focus
0,0,14,21,focus
82,46,24,18,focus
0,0,16,23,focus
25,0,0,0,focus
100,74,54,39,focus
0,0,0,7,focus
96,65,48,37,focus
0,0,2,12,focus
94,58,39,30,focus
0,0,7,16,focus
88,53,31,23,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,21,focus
75,37,17,13,focus
88,88,72,55,focus
0,0,5,17,focus
99,68,55,46,focus
0,0,2,16,focus
95,59,41,33,focus
0,0,6,16,focus
93,54,33,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
80,44,22,16,focus
10,46,49,43,focus
0,0,0,3,focus
99,66,48,37,focus
0,0,0,8,focus
95,62,43,32,focus
0,0,4,14,focus
92,55,35,26,focus
0,0,9,18,focus
90,50,28,20,focus
0,0,14,21,focus
85,46,24,17,focus
0,1,22,26,focus
0,0,0,0,focus
98,68,46,31,focus
0,0,0,3,focus
96,64,45,33,focus
0,0,2,11,focus
91,57,37,28,focus
0,0,7,16,focus
91,52,30,22,focus
0,0,12,20,focus
83,46,24,18,focus
0,0,15,22,focus
62,22,8,7,focus
98,84,66,50,focus
0,0,3,14,focus
99,68,53,43,focus
0,0,3,15,focus
92,58,40,32,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,11,19,focus
85,47,25,19,focus
0,0,15,21,focus
78,42,20,15,focus
44,64,60,48,focus
0,0,0,9,focus
98,67,51,41,focus
0,0,0,11,focus
98,61,42,32,focus
0,0,5,15,focus
93,55,34,26,focus
0,0,10,18,focus
86,49,27,20,focus
0,0,15,21,focus
82,45,23,17,focus
0,17,32,32,focus
0,0,0,0,focus
97,67,46,33,focus
0,0,0,4,focus
96,63,44,32,focus
0,0,3,12,focus
92,56,36,27,focus
0,0,8,17,focus
87,51,29,21,focus
0,0,13,20,focus
85,46,24,18,focus
0,0,16,22,focus
26,0,0,0,focus
99,75,55,40,focus
0,0,0,8,focus
96,66,49,38,focus
0,0,2,13,focus
92,58,39,30,focus
0,0,7,16,focus
91,53,32,24,focus
0,0,12,20,focus
86,47,25,19,focus
0,0,15,22,focus
75,38,18,14,focus
84,87,72,55,focus
0,0,5,17,focus
100,69,55,46,focus
0,0,3,16,focus
94,59,41,33,focus
0,0,6,16,focus
91,54,33,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
83,43,21,16,focus
21,51,52,44,focus
0,0,0,5,focus
100,67,49,38,focus
0,0,0,9,focus
96,61,42,32,focus
0,0,4,14,focus
92,55,35,26,focus
0,0,10,18,focus
87,49,27,20,focus
0,0,14,21,focus
83,45,23,17,focus
0,7,26,28,focus
0,0,0,0,focus
97,68,46,32,focus
0,0,0,3,focus
95,64,45,32,focus
0,0,3,12,focus
93,57,37,28,focus
0,0,7,16,focus
88,51,30,22,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,16,22,focus
50,14,3,4,focus
99,81,63,47,focus
0,0,1,12,focus
99,67,52,41,focus
0,0,3,14,focus
93,58,39,31,focus
0,0,6,16,focus
93,53,32,24,focus
0,0,12,20,focus
87,47,26,19,focus
0,0,15,22,focus
77,39,19,14,focus
69,80,68,53,focus
0,0,2,14,focus
100,68,53,44,focus
0,0,1,14,focus
94,59,41,32,focus
0,0,5,15,focus
92,54,33,25,focus
0,0,10,19,focus
87,48,26,19,focus
0,0,15,21,focus
80,43,22,16,focus
4,41,46,40,focus
0,0,0,1,focus
98,67,48,36,focus
0,0,0,7,focus
95,62,43,32,focus
0,0,3,13,focus
92,55,35,26,focus
0,0,9,17,focus
89,50,28,21,focus
0,0,14,21,focus
84,46,24,18,focus
0,0,19,25,focus
0,0,0,0,focus
97,69,47,33,focus
0,0,0,3,focus
97,65,47,34,focus
0,0,3,12,focus
90,57,39,29,focus
0,0,8,17,focus
92,53,32,24,focus
0,0,13,21,focus
83,47,25,19,focus
0,0,16,22,focus
68,30,13,11,focus
98,87,70,53,focus
0,0,5,17,focus
99,69,55,45,focus
0,0,4,17,focus
95,59,41,34,focus
0,0,7,17,focus
89,53,33,25,focus
0,0,12,20,focus
85,47,26,19,focus
0,0,15,22,focus
78,41,20,15,focus
35,56,55,46,focus
0,0,0,7,focus
98,67,50,40,focus
0,0,0,11,focus
97,61,43,33,focus
0,0,6,15,focus
92,55,35,27,focus
0,0,11,19,focus
87,49,28,21,focus
0,0,15,22,focus
82,45,24,18,focus
0,14,30,32,focus
0,0,0,0,focus
97,67,46,33,focus
0,0,0,5,focus
95,63,44,32,focus
0,0,4,13,focus
91,56,37,28,focus
0,0,9,17,focus
91,51,30,22,focus
0,0,14,21,focus
84,46,24,18,focus
0,0,17,23,focus
24,0,0,0,focus
99,74,55,39,focus
0,0,0,7,focus
98,66,49,37,focus
0,0,2,13,focus
93,58,39,30,focus
0,0,7,16,focus
92,53,32,24,focus
0,0,13,20,focus
84,47,25,19,focus
0,0,15,22,focus
76,37,18,14,focus
79,85,71,55,focus
0,0,5,17,focus
100,69,55,45,focus
0,0,3,16,focus
93,59,41,33,focus
0,0,6,16,focus
91,54,33,25,focus
0,0,11,19,focus
84,48,26,19,focus
0,0,15,22,focus
81,44,22,16,focus
14,48,51,44,focus
0,0,0,4,focus
101,67,49,38,focus
0,0,0,10,focus
97,62,43,33,focus
0,0,6,15,focus
90,55,35,27,focus
0,0,10,19,focus
87,49,28,21,focus
0,0,15,22,focus
82,45,24,18,focus
0,9,27,30,focus
0,0,0,0,focus
97,68,46,33,focus
0,0,0,4,focus
95,64,45,33,focus
0,0,3,12,focus
93,57,37,28,focus
0,0,8,17,focus
88,51,30,22,focus
0,0,13,21,focus
82,45,24,18,focus
0,0,16,22,focus
42,9,0,2,focus
102,80,61,45,focus
0,0,0,11,focus
97,67,51,40,focus
0,0,2,14,focus
94,58,39,31,focus
0,0,6,16,focus
92,52,31,24,focus
0,0,12,20,focus
87,47,25,19,focus
0,0,15,22,focus
76,38,18,13,focus
85,87,72,55,focus
0,0,5,17,focus
99,68,55,46,focus
0,0,2,15,focus
93,59,41,33,focus
0,0,5,16,focus
93,54,33,25,focus
0,0,10,19,focus
88,48,26,19,focus
0,0,15,22,focus
82,44,22,16,focus
10,45,49,42,focus
0,0,0,3,focus
99,67,49,37,focus
0,0,0,8,focus
95,62,43,32,focus
0,0,4,13,focus
93,55,35,26,focus
0,0,9,18,focus
90,50,28,20,focus
0,0,14,21,focus
84,46,24,17,focus
0,1,21,26,focus
0,0,0,0,focus
100,68,46,31,focus
0,0,0,3,focus
96,64,45,32,focus
0,0,2,11,focus
89,57,37,28,focus
0,0,7,16,focus
91,52,30,22,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,15,22,focus
58,20,6,6,focus
99,83,66,49,focus
0,0,3,14,focus
98,67,52,42,focus
0,0,2,14,focus
95,58,40,32,focus
0,0,6,16,focus
93,53,32,24,focus
0,0,12,19,focus
84,47,25,19,focus
0,0,15,21,focus
78,41,20,15,focus
56,71,64,51,focus
0,0,0,12,focus
100,67,52,42,focus
0,0,0,12,focus
94,60,41,32,focus
0,0,5,15,focus
93,54,34,25,focus
0,0,11,19,focus
88,48,26,20,focus
0,0,15,22,focus
81,44,22,17,focus
0,30,40,37,focus
0,0,0,0,focus
98,67,47,34,focus
0,0,0,6,focus
96,63,43,32,focus
0,0,3,13,focus
94,56,36,27,focus
0,0,9,17,focus
91,50,28,21,focus
0,0,14,20,focus
86,46,24,17,focus
0,0,18,24,focus
0,0,0,0,focus
98,70,49,34,focus
0,0,0,4,focus
98,65,47,34,focus
0,0,2,12,focus
92,58,38,29,focus
0,0,7,16,focus
92,52,31,23,focus
0,0,12,20,focus
83,47,25,18,focus
0,0,15,22,focus
73,33,15,12,focus
98,88,71,54,focus
0,0,5,17,focus
100,69,55,45,focus
0,0,3,16,focus
92,59,41,33,focus
0,0,6,16,focus
92,53,32,25,focus
0,0,11,19,focus
85,47,25,19,focus
0,0,14,21,focus
80,41,20,15,focus
47,65,60,49,focus
0,0,0,10,focus
99,67,51,41,focus
0,0,0,12,focus
97,60,42,32,focus
0,0,5,15,focus
92,55,34,26,focus
0,0,10,19,focus
86,48,26,20,focus
0,0,15,21,focus
82,45,23,17,focus
0,21,34,33,focus
0,0,0,0,focus
97,67,46,33,focus
0,0,0,5,focus
95,63,44,32,focus
0,0,3,12,focus
93,56,36,27,focus
0,0,8,17,focus
87,50,29,21,focus
0,0,13,21,focus
82,46,24,17,focus
0,0,17,23,focus
15,0,0,0,focus
101,73,53,37,focus
0,0,0,6,focus
96,65,48,36,focus
0,0,2,12,focus
92,57,38,29,focus
0,0,6,16,focus
91,52,31,23,focus
0,0,12,20,focus
86,47,25,18,focus
0,0,15,22,focus
72,34,15,12,focus
99,88,72,54,focus
0,0,6,17,focus
99,69,55,45,focus
0,0,3,16,focus
95,59,41,33,focus
0,0,6,16,focus
93,54,33,25,focus
0,0,11,19,focus
86,47,25,19,focus
0,0,15,21,focus
82,42,21,16,focus
42,63,59,48,focus
0,0,0,9,focus
100,67,51,41,focus
0,0,0,11,focus
97,60,42,32,focus
0,0,5,15,focus
91,55,34,26,focus
0,0,10,18,focus
85,48,26,20,focus
0,0,15,21,focus
83,45,23,17,focus
0,20,33,33,focus
0,0,0,0,focus
100,67,46,33,focus
0,0,0,5,focus
98,63,44,32,focus
0,0,4,13,focus
91,56,36,27,focus
0,0,8,17,focus
91,50,29,21,focus
0,0,14,21,focus
83,46,24,18,focus
0,0,17,23,focus
3,0,0,0,focus
98,71,51,36,focus
0,0,0,5,focus
96,65,48,36,focus
0,0,2,12,focus
94,58,39,29,focus
0,0,7,16,focus
89,52,31,23,focus
0,0,12,20,focus
84,47,25,18,focus
0,0,15,21,focus
74,36,16,12,focus
96,88,72,55,focus
0,0,6,17,focus
99,69,55,46,focus
0,0,3,16,focus
94,59,41,33,focus
0,0,6,16,focus
93,54,33,25,focus
0,0,11,19,focus
86,48,26,19,focus
0,0,15,21,focus
81,43,21,16,focus
27,54,54,46,focus
0,0,0,6,focus
98,67,50,39,focus
0,0,0,9,focus
95,61,42,32,focus
0,0,4,14,focus
92,55,35,26,focus
0,0,10,18,focus
88,49,27,20,focus
0,0,14,21,focus
85,46,23,17,focus
0,9,26,29,focus
0,0,0,0,focus
98,68,46,32,focus
0,0,0,3,focus
97,64,45,32,focus
0,0,2,12,focus
93,57,37,28,focus
0,0,8,16,focus
90,51,30,22,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,15,22,focus
49,12,1,3,focus
99,81,62,46,focus
0,0,1,12,focus
100,67,51,41,focus
0,0,3,14,focus
91,58,39,31,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,21,focus
77,38,18,14,focus
83,87,72,55,focus
0,0,5,17,focus
100,69,55,46,focus
0,0,2,16,focus
96,59,41,33,focus
0,0,6,16,focus
91,54,33,25,focus
0,0,11,19,focus
86,48,26,19,focus
0,0,15,21,focus
80,44,22,16,focus
16,49,51,44,focus
0,0,0,4,focus
98,67,49,38,focus
0,0,0,9,focus
95,62,43,32,focus
0,0,5,14,focus
89,55,35,27,focus
0,0,10,18,focus
89,50,28,21,focus
0,0,14,21,focus
83,46,24,18,focus
0,4,23,27,focus
0,0,0,0,focus
97,68,46,31,focus
0,0,0,3,focus
95,64,45,32,focus
0,0,2,11,focus
91,57,37,28,focus
0,0,7,16,focus
91,52,30,22,focus
0,0,13,20,focus
84,46,24,18,focus
0,0,15,22,focus
56,18,5,6,focus
99,83,65,48,focus
0,0,2,13,focus
96,67,52,42,focus
0,0,2,15,focus
93,58,40,32,focus
0,0,6,16,focus
92,53,32,24,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,22,focus
79,41,20,15,focus
58,73,65,51,focus
0,0,0,13,focus
100,67,53,43,focus
0,0,1,13,focus
94,60,41,32,focus
0,0,5,15,focus
91,54,33,25,focus
0,0,10,19,focus
85,48,26,19,focus
0,0,15,21,focus
83,45,23,17,focus
0,33,42,38,focus
0,0,0,0,focus
97,67,47,35,focus
0,0,0,6,focus
96,62,43,32,focus
0,0,4,13,focus
90,56,36,27,focus
0,0,9,17,focus
91,50,28,21,focus
0,0,14,21,focus
82,46,24,17,focus
0,0,18,24,focus
0,0,0,0,focus
98,69,48,33,focus
0,0,0,3,focus
96,65,47,34,focus
0,0,2,11,focus
92,57,38,28,focus
0,0,7,16,focus
93,52,31,23,focus
0,0,13,20,focus
84,47,25,19,focus
0,0,15,22,focus
71,32,14,11,focus
101,88,71,54,focus
0,0,6,17,focus
99,69,55,45,focus
0,0,4,16,focus
93,59,41,33,focus
0,0,6,16,focus
93,53,32,25,focus
0,0,11,20,focus
84,47,25,19,focus
0,0,15,21,focus
79,42,20,15,focus
51,68,62,50,focus
0,0,0,11,focus
99,67,52,42,focus
0,0,0,12,focus
97,60,41,32,focus
0,0,5,15,focus
91,55,34,26,focus
0,0,10,19,focus
88,49,27,20,focus
0,0,15,22,focus
82,45,23,17,focus
0,24,36,35,focus
0,0,0,0,focus
99,67,46,34,focus
0,0,0,5,focus
96,63,44,32,focus
0,0,3,13,focus
92,56,36,27,focus
0,0,8,17,focus
89,50,29,21,focus
0,0,14,21,focus
84,46,24,18,focus
0,0,17,23,focus
0,0,0,0,focus
98,71,50,35,focus
0,0,0,5,focus
96,65,47,35,focus
0,0,2,12,focus
94,58,39,29,focus
0,0,7,16,focus
92,53,31,23,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,22,focus
74,36,16,13,focus
93,88,72,55,focus
0,0,6,17,focus
100,69,55,46,focus
0,0,3,16,focus
96,59,41,33,focus
0,0,6,16,focus
89,53,32,25,focus
0,0,11,19,focus
85,47,25,19,focus
0,0,14,21,focus
80,43,21,15,focus
34,58,56,47,focus
0,0,0,7,focus
98,67,50,39,focus
0,0,0,10,focus
96,61,42,32,focus
0,0,5,14,focus
93,55,35,26,focus
0,0,10,18,focus
86,49,27,20,focus
0,0,15,21,focus
82,45,23,17,focus
0,14,29,31,focus
0,0,0,0,focus
97,68,46,32,focus
0,0,0,4,focus
96,63,44,32,focus
0,0,3,12,focus
91,56,36,27,focus
0,0,8,16,focus
90,51,29,21,focus
0,0,13,20,focus
83,46,24,17,focus
0,0,16,22,focus
32,0,0,0,focus
98,77,57,41,focus
0,0,0,9,focus
99,66,50,39,focus
0,0,2,13,focus
93,58,39,30,focus
0,0,6,16,focus
92,53,32,24,focus
0,0,12,19,focus
84,47,25,19,focus
0,0,14,21,focus
78,40,19,14,focus
74,83,70,54,focus
0,0,4,16,focus
101,69,55,45,focus
0,0,2,15,focus
92,59,41,33,focus
0,0,6,16,focus
93,54,33,25,focus
0,0,11,19,focus
86,48,26,19,focus
0,0,15,21,focus
83,44,22,16,focus
8,44,48,42,focus
0,0,0,2,focus
98,67,48,37,focus
0,0,0,8,focus
98,62,43,32,focus
0,0,4,13,focus
94,56,36,27,focus
0,0,9,18,focus
89,50,28,21,focus
0,0,14,21,focus
83,46,24,17,focus
0,0,20,25,focus
0,0,0,0,focus
98,69,47,32,focus
0,0,0,3,focus
96,65,46,33,focus
0,0,2,11,focus
94,57,38,28,focus
0,0,7,16,focus
92,52,31,23,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,15,22,focus
67,28,11,10,focus
102,87,69,52,focus
